Fecha (dd/mm/aaaa);Indice;Variación diaria absoluta (%);Variación diaria porcentual (%)
18/01/2021 12:00:00 a.m.;1454.50;1.92;0.13
19/01/2021 12:00:00 a.m.;1459.41;4.91;0.34
20/01/2021 12:00:00 a.m.;1459.85;0.44;0.03
21/01/2021 12:00:00 a.m.;1446.23;-13.62;-0.93
22/01/2021 12:00:00 a.m.;1418.98;-27.25;-1.88
25/01/2021 12:00:00 a.m.;1397.65;-21.33;-1.50
26/01/2021 12:00:00 a.m.;1402.25;4.60;0.33
27/01/2021 12:00:00 a.m.;1374.85;-27.40;-1.95
28/01/2021 12:00:00 a.m.;1367.20;-7.65;-0.56
29/01/2021 12:00:00 a.m.;1348.12;-19.08;-1.40
01/02/2021 12:00:00 a.m.;1357.16;9.04;0.67
02/02/2021 12:00:00 a.m.;1368.30;11.14;0.82
03/02/2021 12:00:00 a.m.;1359.03;-9.27;-0.68
04/02/2021 12:00:00 a.m.;1359.63;0.60;0.04
05/02/2021 12:00:00 a.m.;1370.46;10.83;0.80
08/02/2021 12:00:00 a.m.;1383.38;12.92;0.94
09/02/2021 12:00:00 a.m.;1380.29;-3.09;-0.22
10/02/2021 12:00:00 a.m.;1374.20;-6.09;-0.44
11/02/2021 12:00:00 a.m.;1367.79;-6.41;-0.47
12/02/2021 12:00:00 a.m.;1365.95;-1.84;-0.13
15/02/2021 12:00:00 a.m.;1369.39;3.44;0.25
16/02/2021 12:00:00 a.m.;1363.17;-6.22;-0.45
17/02/2021 12:00:00 a.m.;1366.29;3.12;0.23
18/02/2021 12:00:00 a.m.;1353.68;-12.61;-0.92
19/02/2021 12:00:00 a.m.;1352.57;-1.11;-0.08
22/02/2021 12:00:00 a.m.;1352.21;-0.36;-0.03
23/02/2021 12:00:00 a.m.;1355.24;3.03;0.22
24/02/2021 12:00:00 a.m.;1370.75;15.51;1.14
25/02/2021 12:00:00 a.m.;1335.79;-34.96;-2.55
26/02/2021 12:00:00 a.m.;1359.48;23.69;1.77
01/03/2021 12:00:00 a.m.;1355.70;-3.78;-0.28
02/03/2021 12:00:00 a.m.;1350.04;-5.66;-0.42
03/03/2021 12:00:00 a.m.;1347.22;-2.82;-0.21
04/03/2021 12:00:00 a.m.;1337.12;-10.10;-0.75
05/03/2021 12:00:00 a.m.;1344.72;7.60;0.57
08/03/2021 12:00:00 a.m.;1336.98;-7.74;-0.58
09/03/2021 12:00:00 a.m.;1341.73;4.75;0.36
10/03/2021 12:00:00 a.m.;1347.47;5.74;0.43
11/03/2021 12:00:00 a.m.;1350.35;2.88;0.21
12/03/2021 12:00:00 a.m.;1353.68;3.33;0.25
15/03/2021 12:00:00 a.m.;1356.98;3.30;0.24
16/03/2021 12:00:00 a.m.;1350.14;-6.84;-0.50
17/03/2021 12:00:00 a.m.;1343.56;-6.58;-0.49
18/03/2021 12:00:00 a.m.;1325.59;-17.97;-1.34
19/03/2021 12:00:00 a.m.;1324.54;-1.05;-0.08
23/03/2021 12:00:00 a.m.;1319.82;-4.72;-0.36
24/03/2021 12:00:00 a.m.;1325.33;5.51;0.42
25/03/2021 12:00:00 a.m.;1320.11;-5.22;-0.39
26/03/2021 12:00:00 a.m.;1314.46;-5.65;-0.43
29/03/2021 12:00:00 a.m.;1320.83;6.37;0.48
30/03/2021 12:00:00 a.m.;1327.32;6.49;0.49
31/03/2021 12:00:00 a.m.;1316.81;-10.51;-0.79
05/04/2021 12:00:00 a.m.;1323.97;7.16;0.54
06/04/2021 12:00:00 a.m.;1324.35;0.38;0.03
07/04/2021 12:00:00 a.m.;1335.89;11.54;0.87
08/04/2021 12:00:00 a.m.;1325.93;-9.96;-0.75
09/04/2021 12:00:00 a.m.;1322.11;-3.82;-0.29
12/04/2021 12:00:00 a.m.;1317.76;-4.35;-0.33
13/04/2021 12:00:00 a.m.;1312.55;-5.21;-0.40
14/04/2021 12:00:00 a.m.;1320.96;8.41;0.64
15/04/2021 12:00:00 a.m.;1321.80;0.84;0.06
16/04/2021 12:00:00 a.m.;1317.08;-4.72;-0.36
19/04/2021 12:00:00 a.m.;1312.62;-4.46;-0.34
20/04/2021 12:00:00 a.m.;1311.39;-1.23;-0.09
21/04/2021 12:00:00 a.m.;1305.14;-6.25;-0.48
22/04/2021 12:00:00 a.m.;1296.07;-9.07;-0.69
23/04/2021 12:00:00 a.m.;1282.21;-13.86;-1.07
26/04/2021 12:00:00 a.m.;1286.57;4.36;0.34
27/04/2021 12:00:00 a.m.;1293.15;6.58;0.51
28/04/2021 12:00:00 a.m.;1286.16;-6.99;-0.54
29/04/2021 12:00:00 a.m.;1278.00;-8.16;-0.63
30/04/2021 12:00:00 a.m.;1250.65;-27.35;-2.14
03/05/2021 12:00:00 a.m.;1216.62;-34.03;-2.72
04/05/2021 12:00:00 a.m.;1217.67;1.05;0.09
05/05/2021 12:00:00 a.m.;1240.04;22.37;1.84
06/05/2021 12:00:00 a.m.;1266.56;26.52;2.14
07/05/2021 12:00:00 a.m.;1281.93;15.37;1.21
10/05/2021 12:00:00 a.m.;1311.73;29.80;2.32
11/05/2021 12:00:00 a.m.;1292.14;-19.59;-1.49
12/05/2021 12:00:00 a.m.;1285.33;-6.81;-0.53
13/05/2021 12:00:00 a.m.;1262.29;-23.04;-1.79
14/05/2021 12:00:00 a.m.;1289.75;27.46;2.18
18/05/2021 12:00:00 a.m.;1268.14;-21.61;-1.68
19/05/2021 12:00:00 a.m.;1265.64;-2.50;-0.20
20/05/2021 12:00:00 a.m.;1254.62;-11.02;-0.87
21/05/2021 12:00:00 a.m.;1244.08;-10.54;-0.84
24/05/2021 12:00:00 a.m.;1227.68;-16.40;-1.32
25/05/2021 12:00:00 a.m.;1203.80;-23.88;-1.95
26/05/2021 12:00:00 a.m.;1190.78;-13.02;-1.08
27/05/2021 12:00:00 a.m.;1182.18;-8.60;-0.72
28/05/2021 12:00:00 a.m.;1206.63;24.45;2.07
31/05/2021 12:00:00 a.m.;1200.90;-5.73;-0.47
01/06/2021 12:00:00 a.m.;1223.18;22.28;1.86
02/06/2021 12:00:00 a.m.;1247.98;24.80;2.03
03/06/2021 12:00:00 a.m.;1258.26;10.28;0.82
04/06/2021 12:00:00 a.m.;1245.44;-12.82;-1.02
08/06/2021 12:00:00 a.m.;1258.64;13.20;1.06
09/06/2021 12:00:00 a.m.;1255.31;-3.33;-0.26
10/06/2021 12:00:00 a.m.;1260.21;4.90;0.39
11/06/2021 12:00:00 a.m.;1261.61;1.40;0.11
15/06/2021 12:00:00 a.m.;1252.27;-9.34;-0.74
16/06/2021 12:00:00 a.m.;1250.78;-1.49;-0.12
17/06/2021 12:00:00 a.m.;1248.79;-1.99;-0.16
18/06/2021 12:00:00 a.m.;1257.29;8.50;0.68
21/06/2021 12:00:00 a.m.;1246.44;-10.85;-0.86
22/06/2021 12:00:00 a.m.;1242.70;-3.74;-0.30
23/06/2021 12:00:00 a.m.;1246.96;4.26;0.34
24/06/2021 12:00:00 a.m.;1278.81;31.85;2.55
25/06/2021 12:00:00 a.m.;1284.20;5.39;0.42
28/06/2021 12:00:00 a.m.;1270.88;-13.32;-1.04
29/06/2021 12:00:00 a.m.;1257.00;-13.88;-1.09
30/06/2021 12:00:00 a.m.;1248.83;-8.17;-0.65
01/07/2021 12:00:00 a.m.;1260.42;11.59;0.93
02/07/2021 12:00:00 a.m.;1289.38;28.96;2.30
06/07/2021 12:00:00 a.m.;1272.05;-17.33;-1.34
07/07/2021 12:00:00 a.m.;1286.43;14.38;1.13
08/07/2021 12:00:00 a.m.;1284.04;-2.39;-0.19
09/07/2021 12:00:00 a.m.;1293.02;8.98;0.70
12/07/2021 12:00:00 a.m.;1298.44;5.42;0.42
13/07/2021 12:00:00 a.m.;1293.76;-4.68;-0.36
14/07/2021 12:00:00 a.m.;1284.44;-9.32;-0.72
15/07/2021 12:00:00 a.m.;1273.21;-11.23;-0.87
16/07/2021 12:00:00 a.m.;1272.49;-0.72;-0.06
19/07/2021 12:00:00 a.m.;1238.12;-34.37;-2.70
21/07/2021 12:00:00 a.m.;1250.71;12.59;1.02
22/07/2021 12:00:00 a.m.;1251.87;1.16;0.09
23/07/2021 12:00:00 a.m.;1254.24;2.37;0.19
26/07/2021 12:00:00 a.m.;1256.31;2.07;0.17
27/07/2021 12:00:00 a.m.;1249.61;-6.70;-0.53
28/07/2021 12:00:00 a.m.;1243.13;-6.48;-0.52
29/07/2021 12:00:00 a.m.;1245.86;2.73;0.22
30/07/2021 12:00:00 a.m.;1236.73;-9.13;-0.73
02/08/2021 12:00:00 a.m.;1236.03;-0.70;-0.06
03/08/2021 12:00:00 a.m.;1235.53;-0.50;-0.04
04/08/2021 12:00:00 a.m.;1240.84;5.31;0.43
05/08/2021 12:00:00 a.m.;1227.35;-13.49;-1.09
06/08/2021 12:00:00 a.m.;1226.59;-0.76;-0.06
09/08/2021 12:00:00 a.m.;1229.44;2.85;0.23
10/08/2021 12:00:00 a.m.;1236.31;6.87;0.56
11/08/2021 12:00:00 a.m.;1246.69;10.38;0.84
12/08/2021 12:00:00 a.m.;1258.53;11.84;0.95
13/08/2021 12:00:00 a.m.;1268.79;10.26;0.82
17/08/2021 12:00:00 a.m.;1301.69;32.90;2.59
18/08/2021 12:00:00 a.m.;1325.93;24.24;1.86
19/08/2021 12:00:00 a.m.;1329.67;3.74;0.28
20/08/2021 12:00:00 a.m.;1326.91;-2.76;-0.21
23/08/2021 12:00:00 a.m.;1334.48;7.57;0.57
24/08/2021 12:00:00 a.m.;1328.29;-6.19;-0.46
25/08/2021 12:00:00 a.m.;1329.79;1.50;0.11
26/08/2021 12:00:00 a.m.;1313.99;-15.80;-1.19
27/08/2021 12:00:00 a.m.;1325.51;11.52;0.88
30/08/2021 12:00:00 a.m.;1322.57;-2.94;-0.22
31/08/2021 12:00:00 a.m.;1319.96;-2.61;-0.20
01/09/2021 12:00:00 a.m.;1321.27;1.31;0.10
02/09/2021 12:00:00 a.m.;1331.90;10.63;0.80
03/09/2021 12:00:00 a.m.;1327.47;-4.43;-0.33
06/09/2021 12:00:00 a.m.;1327.09;-0.38;-0.03
07/09/2021 12:00:00 a.m.;1320.98;-6.11;-0.46
08/09/2021 12:00:00 a.m.;1320.39;-0.59;-0.04
09/09/2021 12:00:00 a.m.;1322.78;2.39;0.18
10/09/2021 12:00:00 a.m.;1320.52;-2.26;-0.17
13/09/2021 12:00:00 a.m.;1312.43;0.00;0.00
14/09/2021 12:00:00 a.m.;1310.22;-2.21;-0.17
15/09/2021 12:00:00 a.m.;1322.14;11.92;0.91
16/09/2021 12:00:00 a.m.;1323.37;1.23;0.09
17/09/2021 12:00:00 a.m.;1321.85;-1.52;-0.11
20/09/2021 12:00:00 a.m.;1306.62;-15.23;-1.15
21/09/2021 12:00:00 a.m.;1301.46;-5.16;-0.39
22/09/2021 12:00:00 a.m.;1310.25;8.79;0.68
23/09/2021 12:00:00 a.m.;1312.22;1.97;0.15
24/09/2021 12:00:00 a.m.;1309.38;-2.84;-0.22
27/09/2021 12:00:00 a.m.;1345.40;36.02;2.75
28/09/2021 12:00:00 a.m.;1350.53;5.13;0.38
29/09/2021 12:00:00 a.m.;1360.41;9.88;0.73
30/09/2021 12:00:00 a.m.;1361.95;1.54;0.11
01/10/2021 12:00:00 a.m.;1370.25;8.30;0.61
04/10/2021 12:00:00 a.m.;1381.76;11.51;0.84
05/10/2021 12:00:00 a.m.;1383.22;1.46;0.11
06/10/2021 12:00:00 a.m.;1381.86;-1.36;-0.10
07/10/2021 12:00:00 a.m.;1393.50;11.64;0.84
08/10/2021 12:00:00 a.m.;1401.00;7.50;0.54
11/10/2021 12:00:00 a.m.;1406.25;5.25;0.37
12/10/2021 12:00:00 a.m.;1386.45;-19.80;-1.41
13/10/2021 12:00:00 a.m.;1394.22;7.77;0.56
14/10/2021 12:00:00 a.m.;1416.68;22.46;1.61
15/10/2021 12:00:00 a.m.;1426.20;9.52;0.67
19/10/2021 12:00:00 a.m.;1416.49;-9.71;-0.68
20/10/2021 12:00:00 a.m.;1414.10;-2.39;-0.17
21/10/2021 12:00:00 a.m.;1410.20;-3.90;-0.28
22/10/2021 12:00:00 a.m.;1399.64;-10.56;-0.75
25/10/2021 12:00:00 a.m.;1402.04;2.40;0.17
26/10/2021 12:00:00 a.m.;1413.32;11.28;0.80
27/10/2021 12:00:00 a.m.;1404.09;-9.23;-0.65
28/10/2021 12:00:00 a.m.;1407.92;3.83;0.27
29/10/2021 12:00:00 a.m.;1394.04;-13.88;-0.99
02/11/2021 12:00:00 a.m.;1390.50;-3.54;-0.25
03/11/2021 12:00:00 a.m.;1404.52;14.02;1.01
04/11/2021 12:00:00 a.m.;1392.19;-12.33;-0.88
05/11/2021 12:00:00 a.m.;1388.56;-3.63;-0.26
08/11/2021 12:00:00 a.m.;1394.23;5.67;0.41
09/11/2021 12:00:00 a.m.;1384.59;-9.64;-0.69
10/11/2021 12:00:00 a.m.;1365.65;-18.94;-1.37
11/11/2021 12:00:00 a.m.;1365.84;0.19;0.01
12/11/2021 12:00:00 a.m.;1356.48;-9.36;-0.69
16/11/2021 12:00:00 a.m.;1333.47;-23.01;-1.70
17/11/2021 12:00:00 a.m.;1330.57;-2.90;-0.22
18/11/2021 12:00:00 a.m.;1337.52;6.95;0.52
19/11/2021 12:00:00 a.m.;1298.64;-38.88;-2.91
22/11/2021 12:00:00 a.m.;1312.18;13.54;1.04
23/11/2021 12:00:00 a.m.;1316.43;4.25;0.32
24/11/2021 12:00:00 a.m.;1330.18;13.75;1.04
25/11/2021 12:00:00 a.m.;1338.85;8.67;0.65
26/11/2021 12:00:00 a.m.;1318.31;-20.54;-1.53
29/11/2021 12:00:00 a.m.;1347.45;29.14;2.21
30/11/2021 12:00:00 a.m.;1373.84;26.39;1.96
01/12/2021 12:00:00 a.m.;1418.24;44.40;3.23
02/12/2021 12:00:00 a.m.;1431.29;13.05;0.92
03/12/2021 12:00:00 a.m.;1431.94;0.65;0.05
06/12/2021 12:00:00 a.m.;1430.66;-1.28;-0.09
07/12/2021 12:00:00 a.m.;1409.94;-20.72;-1.45
09/12/2021 12:00:00 a.m.;1399.15;-10.79;-0.77
10/12/2021 12:00:00 a.m.;1389.16;-9.99;-0.71
13/12/2021 12:00:00 a.m.;1353.91;-35.25;-2.54
14/12/2021 12:00:00 a.m.;1358.80;4.89;0.36
15/12/2021 12:00:00 a.m.;1375.20;16.40;1.21
16/12/2021 12:00:00 a.m.;1407.88;32.68;2.38
17/12/2021 12:00:00 a.m.;1395.00;-12.88;-0.91
20/12/2021 12:00:00 a.m.;1380.89;-14.11;-1.01
21/12/2021 12:00:00 a.m.;1378.82;-2.07;-0.15
22/12/2021 12:00:00 a.m.;1394.49;15.67;1.14
23/12/2021 12:00:00 a.m.;1395.46;0.97;0.07
24/12/2021 12:00:00 a.m.;1401.66;6.20;0.44
27/12/2021 12:00:00 a.m.;1404.62;2.96;0.21
28/12/2021 12:00:00 a.m.;1408.20;3.58;0.25
29/12/2021 12:00:00 a.m.;1415.79;7.59;0.54
30/12/2021 12:00:00 a.m.;1410.97;-4.82;-0.34
03/01/2022 12:00:00 a.m.;1415.06;0.00;0.00
04/01/2022 12:00:00 a.m.;1423.88;8.82;0.62
05/01/2022 12:00:00 a.m.;1402.40;-21.48;-1.51
06/01/2022 12:00:00 a.m.;1381.74;-20.66;-1.47
07/01/2022 12:00:00 a.m.;1394.22;12.48;0.90
11/01/2022 12:00:00 a.m.;1422.57;28.35;2.03
12/01/2022 12:00:00 a.m.;1450.75;28.18;1.98
13/01/2022 12:00:00 a.m.;1466.67;15.92;1.10
14/01/2022 12:00:00 a.m.;1431.84;-34.83;-2.37
17/01/2022 12:00:00 a.m.;1522.21;90.37;6.31
18/01/2022 12:00:00 a.m.;1585.23;63.02;4.14
19/01/2022 12:00:00 a.m.;1582.84;-2.39;-0.15
20/01/2022 12:00:00 a.m.;1547.47;-35.37;-2.23
21/01/2022 12:00:00 a.m.;1523.56;-23.91;-1.55
24/01/2022 12:00:00 a.m.;1522.12;-1.44;-0.09
25/01/2022 12:00:00 a.m.;1527.48;5.36;0.35
26/01/2022 12:00:00 a.m.;1522.26;-5.22;-0.34
27/01/2022 12:00:00 a.m.;1520.63;-1.63;-0.11
28/01/2022 12:00:00 a.m.;1529.85;9.22;0.61
31/01/2022 12:00:00 a.m.;1536.92;7.07;0.46
01/02/2022 12:00:00 a.m.;1538.02;1.10;0.07
02/02/2022 12:00:00 a.m.;1529.53;-8.49;-0.55
03/02/2022 12:00:00 a.m.;1516.27;-13.26;-0.87
04/02/2022 12:00:00 a.m.;1522.41;6.14;0.40
07/02/2022 12:00:00 a.m.;1533.51;11.10;0.73
08/02/2022 12:00:00 a.m.;1523.73;-9.78;-0.64
09/02/2022 12:00:00 a.m.;1508.71;-15.02;-0.99
10/02/2022 12:00:00 a.m.;1475.28;-33.43;-2.22
11/02/2022 12:00:00 a.m.;1492.80;17.52;1.19
14/02/2022 12:00:00 a.m.;1480.77;-12.03;-0.81
15/02/2022 12:00:00 a.m.;1487.19;6.42;0.43
16/02/2022 12:00:00 a.m.;1502.69;15.50;1.04
17/02/2022 12:00:00 a.m.;1503.00;0.31;0.02
18/02/2022 12:00:00 a.m.;1493.88;-9.12;-0.61
21/02/2022 12:00:00 a.m.;1495.04;1.16;0.08
22/02/2022 12:00:00 a.m.;1492.49;-2.55;-0.17
23/02/2022 12:00:00 a.m.;1509.88;17.39;1.17
24/02/2022 12:00:00 a.m.;1509.55;-0.33;-0.02
25/02/2022 12:00:00 a.m.;1516.24;6.69;0.44
28/02/2022 12:00:00 a.m.;1527.75;11.51;0.76
01/03/2022 12:00:00 a.m.;1538.57;10.82;0.71
02/03/2022 12:00:00 a.m.;1530.30;-8.27;-0.54
03/03/2022 12:00:00 a.m.;1534.45;4.15;0.27
04/03/2022 12:00:00 a.m.;1542.13;7.68;0.50
07/03/2022 12:00:00 a.m.;1538.27;-3.86;-0.25
08/03/2022 12:00:00 a.m.;1535.28;-2.99;-0.19
09/03/2022 12:00:00 a.m.;1537.52;2.24;0.15
10/03/2022 12:00:00 a.m.;1543.26;5.74;0.37
11/03/2022 12:00:00 a.m.;1548.46;5.20;0.34
14/03/2022 12:00:00 a.m.;1517.85;-30.61;-1.98
15/03/2022 12:00:00 a.m.;1522.19;4.34;0.29
16/03/2022 12:00:00 a.m.;1528.12;5.93;0.39
17/03/2022 12:00:00 a.m.;1542.97;14.85;0.97
18/03/2022 12:00:00 a.m.;1539.70;-3.27;-0.21
22/03/2022 12:00:00 a.m.;1555.86;16.16;1.05
23/03/2022 12:00:00 a.m.;1587.40;31.54;2.03
24/03/2022 12:00:00 a.m.;1593.50;6.10;0.38
25/03/2022 12:00:00 a.m.;1606.88;13.38;0.84
28/03/2022 12:00:00 a.m.;1598.58;-8.30;-0.52
29/03/2022 12:00:00 a.m.;1599.18;0.60;0.04
30/03/2022 12:00:00 a.m.;1601.35;2.17;0.14
31/03/2022 12:00:00 a.m.;1616.08;14.73;0.92
01/04/2022 12:00:00 a.m.;1626.89;10.81;0.67
04/04/2022 12:00:00 a.m.;1618.39;-8.50;-0.52
05/04/2022 12:00:00 a.m.;1633.95;15.56;0.96
06/04/2022 12:00:00 a.m.;1626.10;-7.85;-0.48
07/04/2022 12:00:00 a.m.;1628.85;2.75;0.17
08/04/2022 12:00:00 a.m.;1625.53;-3.32;-0.20
11/04/2022 12:00:00 a.m.;1630.89;5.36;0.33
12/04/2022 12:00:00 a.m.;1626.17;-4.72;-0.29
13/04/2022 12:00:00 a.m.;1615.12;-11.05;-0.68
18/04/2022 12:00:00 a.m.;1603.80;-11.32;-0.70
19/04/2022 12:00:00 a.m.;1603.60;-0.20;-0.01
20/04/2022 12:00:00 a.m.;1635.71;32.11;2.00
21/04/2022 12:00:00 a.m.;1616.87;-18.84;-1.15
22/04/2022 12:00:00 a.m.;1614.75;-2.12;-0.13
25/04/2022 12:00:00 a.m.;1576.06;-38.69;-2.40
26/04/2022 12:00:00 a.m.;1575.37;-0.69;-0.04
27/04/2022 12:00:00 a.m.;1586.26;10.89;0.69
28/04/2022 12:00:00 a.m.;1592.99;6.73;0.42
29/04/2022 12:00:00 a.m.;1562.46;-30.53;-1.92
02/05/2022 12:00:00 a.m.;1582.67;20.21;1.29
03/05/2022 12:00:00 a.m.;1593.36;10.69;0.68
04/05/2022 12:00:00 a.m.;1613.72;20.36;1.28
05/05/2022 12:00:00 a.m.;1581.65;-32.07;-1.99
06/05/2022 12:00:00 a.m.;1556.15;-25.50;-1.61
09/05/2022 12:00:00 a.m.;1511.39;-44.76;-2.88
10/05/2022 12:00:00 a.m.;1511.73;0.34;0.02
11/05/2022 12:00:00 a.m.;1509.00;-2.73;-0.18
12/05/2022 12:00:00 a.m.;1505.80;-3.20;-0.21
13/05/2022 12:00:00 a.m.;1512.12;6.32;0.42
16/05/2022 12:00:00 a.m.;1517.19;5.07;0.34
17/05/2022 12:00:00 a.m.;1506.32;-10.87;-0.72
18/05/2022 12:00:00 a.m.;1465.19;-41.13;-2.73
19/05/2022 12:00:00 a.m.;1411.11;-54.08;-3.69
20/05/2022 12:00:00 a.m.;1459.25;48.14;3.41
23/05/2022 12:00:00 a.m.;1482.80;23.55;1.61
24/05/2022 12:00:00 a.m.;1482.77;-0.03;0.00
25/05/2022 12:00:00 a.m.;1491.48;8.71;0.59
26/05/2022 12:00:00 a.m.;1508.62;17.14;1.15
27/05/2022 12:00:00 a.m.;1532.31;23.69;1.57
31/05/2022 12:00:00 a.m.;1603.23;70.92;4.63
01/06/2022 12:00:00 a.m.;1604.54;1.31;0.08
02/06/2022 12:00:00 a.m.;1610.21;5.67;0.35
03/06/2022 12:00:00 a.m.;1614.09;3.88;0.24
06/06/2022 12:00:00 a.m.;1608.21;-5.88;-0.36
07/06/2022 12:00:00 a.m.;1587.07;-21.14;-1.31
08/06/2022 12:00:00 a.m.;1560.76;-26.31;-1.66
09/06/2022 12:00:00 a.m.;1526.79;-33.97;-2.18
10/06/2022 12:00:00 a.m.;1530.73;3.94;0.26
13/06/2022 12:00:00 a.m.;1484.58;-46.15;-3.01
14/06/2022 12:00:00 a.m.;1501.18;16.60;1.12
15/06/2022 12:00:00 a.m.;1463.55;-37.63;-2.51
16/06/2022 12:00:00 a.m.;1473.19;9.64;0.66
17/06/2022 12:00:00 a.m.;1454.02;-19.17;-1.30
21/06/2022 12:00:00 a.m.;1398.42;-55.60;-3.82
22/06/2022 12:00:00 a.m.;1372.20;-26.22;-1.88
23/06/2022 12:00:00 a.m.;1338.83;-33.37;-2.43
24/06/2022 12:00:00 a.m.;1365.96;27.13;2.03
28/06/2022 12:00:00 a.m.;1381.09;15.13;1.11
29/06/2022 12:00:00 a.m.;1346.88;-34.21;-2.48
30/06/2022 12:00:00 a.m.;1322.88;-24.00;-1.78
01/07/2022 12:00:00 a.m.;1357.98;35.10;2.65
05/07/2022 12:00:00 a.m.;1333.69;-24.29;-1.79
06/07/2022 12:00:00 a.m.;1336.49;2.80;0.21
07/07/2022 12:00:00 a.m.;1350.26;13.77;1.03
08/07/2022 12:00:00 a.m.;1354.92;4.66;0.35
11/07/2022 12:00:00 a.m.;1344.65;-10.27;-0.76
12/07/2022 12:00:00 a.m.;1347.88;3.23;0.24
13/07/2022 12:00:00 a.m.;1319.29;-28.59;-2.12
14/07/2022 12:00:00 a.m.;1272.51;-46.78;-3.55
15/07/2022 12:00:00 a.m.;1274.19;1.68;0.13
18/07/2022 12:00:00 a.m.;1281.71;7.52;0.59
19/07/2022 12:00:00 a.m.;1303.01;21.30;1.66
21/07/2022 12:00:00 a.m.;1291.55;-11.46;-0.88
22/07/2022 12:00:00 a.m.;1259.80;-31.75;-2.46
25/07/2022 12:00:00 a.m.;1289.89;30.09;2.39
26/07/2022 12:00:00 a.m.;1294.82;4.93;0.38
27/07/2022 12:00:00 a.m.;1300.17;5.35;0.41
28/07/2022 12:00:00 a.m.;1320.20;20.03;1.54
29/07/2022 12:00:00 a.m.;1295.96;-24.24;-1.84
01/08/2022 12:00:00 a.m.;1272.10;-23.86;-1.84
02/08/2022 12:00:00 a.m.;1281.28;9.18;0.72
03/08/2022 12:00:00 a.m.;1279.20;-2.08;-0.16
04/08/2022 12:00:00 a.m.;1281.45;2.25;0.18
05/08/2022 12:00:00 a.m.;1300.09;18.64;1.45
08/08/2022 12:00:00 a.m.;1333.07;32.98;2.54
09/08/2022 12:00:00 a.m.;1322.08;-10.99;-0.82
10/08/2022 12:00:00 a.m.;1314.08;-8.00;-0.61
11/08/2022 12:00:00 a.m.;1324.48;10.40;0.79
12/08/2022 12:00:00 a.m.;1330.82;6.34;0.48
16/08/2022 12:00:00 a.m.;1321.38;-9.44;-0.71
17/08/2022 12:00:00 a.m.;1323.22;1.84;0.14
18/08/2022 12:00:00 a.m.;1324.12;0.90;0.07
19/08/2022 12:00:00 a.m.;1307.78;-16.34;-1.23
22/08/2022 12:00:00 a.m.;1293.27;-14.51;-1.11
23/08/2022 12:00:00 a.m.;1289.54;-3.73;-0.29
24/08/2022 12:00:00 a.m.;1291.98;2.44;0.19
25/08/2022 12:00:00 a.m.;1304.36;12.38;0.96
26/08/2022 12:00:00 a.m.;1298.84;-5.52;-0.42
29/08/2022 12:00:00 a.m.;1289.86;-8.98;-0.69
30/08/2022 12:00:00 a.m.;1270.29;-19.57;-1.52
31/08/2022 12:00:00 a.m.;1228.33;-41.96;-3.30
01/09/2022 12:00:00 a.m.;1224.00;-4.33;-0.35
02/09/2022 12:00:00 a.m.;1232.91;8.91;0.73
05/09/2022 12:00:00 a.m.;1236.74;3.83;0.31
06/09/2022 12:00:00 a.m.;1227.08;-9.66;-0.78
07/09/2022 12:00:00 a.m.;1210.30;-16.78;-1.37
08/09/2022 12:00:00 a.m.;1202.96;-7.34;-0.61
09/09/2022 12:00:00 a.m.;1222.51;19.55;1.63
12/09/2022 12:00:00 a.m.;1235.54;13.03;1.07
13/09/2022 12:00:00 a.m.;1228.09;-7.45;-0.60
14/09/2022 12:00:00 a.m.;1218.76;-9.33;-0.76
15/09/2022 12:00:00 a.m.;1213.70;-5.06;-0.42
16/09/2022 12:00:00 a.m.;1209.58;-4.12;-0.34
19/09/2022 12:00:00 a.m.;1205.45;-4.13;-0.34
20/09/2022 12:00:00 a.m.;1194.83;-10.62;-0.88
21/09/2022 12:00:00 a.m.;1197.75;2.92;0.24
22/09/2022 12:00:00 a.m.;1201.61;3.86;0.32
23/09/2022 12:00:00 a.m.;1157.27;-44.34;-3.69
26/09/2022 12:00:00 a.m.;1112.84;-44.43;-3.84
27/09/2022 12:00:00 a.m.;1123.81;10.97;0.99
28/09/2022 12:00:00 a.m.;1130.35;6.54;0.58
29/09/2022 12:00:00 a.m.;1135.78;5.43;0.48
30/09/2022 12:00:00 a.m.;1128.24;-7.54;-0.66
03/10/2022 12:00:00 a.m.;1145.38;17.14;1.52
04/10/2022 12:00:00 a.m.;1197.44;52.06;4.55
05/10/2022 12:00:00 a.m.;1215.36;17.92;1.50
06/10/2022 12:00:00 a.m.;1218.15;2.79;0.23
07/10/2022 12:00:00 a.m.;1209.10;-9.05;-0.74
10/10/2022 12:00:00 a.m.;1198.83;-10.27;-0.85
11/10/2022 12:00:00 a.m.;1180.90;-17.93;-1.50
12/10/2022 12:00:00 a.m.;1176.64;-4.26;-0.36
13/10/2022 12:00:00 a.m.;1177.65;1.01;0.09
14/10/2022 12:00:00 a.m.;1168.32;-9.33;-0.79
18/10/2022 12:00:00 a.m.;1188.74;20.42;1.75
19/10/2022 12:00:00 a.m.;1197.40;8.66;0.73
20/10/2022 12:00:00 a.m.;1222.63;25.23;2.11
21/10/2022 12:00:00 a.m.;1231.64;9.01;0.74
24/10/2022 12:00:00 a.m.;1195.68;-35.96;-2.92
